doc_id,doc_text,doc_date,Subset 0,Subset 0_centrality,Theme 0,Theme 1,Theme 2,Theme 3,Theme 4,Theme 5,Theme 6
uuid-5d56d0fbf64f4e26a3df6913d4fdebd1,"NTL for Pediatric lymphoma at a large academic center described a 19 y/o patient with cHL who had failed all treatments and received Nivolumab, prior to approval. The patient developed neurologic complications of pseudo-seizures and uncontrolled seizures which have been resolving over ""months"" with discontinuation of nivolumab and steroids. She was not positive of a causal relationship. She did describe that the patient had an ""amazing"" response, obtaining a VGPR. She then switched to Bendamustine obtained a CR and the patient was sent to transplant. (AE has been reported)",0, 6,0.130325,0,0,0,0.0457031154962,0,0,0
uuid-a57dc313c9ad4f108b7820d049013bad,NTL for Pediatric lymphoma at a large academic center thinks Nivolumab should be studied in the first relapse setting. She described a COG trial which is being developed with Nivolumab and Brentuximab vedotin.,0, 6,0.0883344,0,0,0,0,0,0,0
uuid-03f1d9d693d74e02be29bb696619536f,NTL for Pediatric lymphoma at a large academic center discussed that increased IRR could be related to fact that cHL is an immune driven and mediated disease with paraneoplastic phenomenon.,0, 6,0.0139872,0,0,0,0,0,0,0
uuid-97c8d424b431412cb3cd13035b1ad387,An academic TL shared that he believes use of anti-PD1s in 1L NSCLC will be available for commercial use in the next 6-8 months,0, 6,0.0524014,0,0,0,0,0,0,0
uuid-9366e4041e3247ac95e62e8430150fa9,Community LTL shared that he really didn?t understand pseudo-progression because he felt that there were conflicting reports in the field. He would like a data review of the tumor types and different agents used to completely understand.,0, 8,0.0676157,0,0,0,0,0,0,0
uuid-1e6f8ba91d61407fbbc8b8b77a80c353,"""Patients come in asking for immunotherapy, they DON'T want chemotherapy!",0, 8,0.167532,0,0,0,0,0,0,0
uuid-e0a7e29ac5b44cd9b6343cec09ffa9d2,Patient with refractory ITP exhausted all options - why not give Nivolumab a try?,0, 8,0.171748,0,0,0,0,0,0,0
uuid-7dd1f9df565745b28ab0ee4b8776b9da,Definitely a difference in the fatigue profile depending on performance status.  PS0 patients complain less of the fatigue than PS1>PS2>PS3.......,0, 8,0.0660444,0,0,0,0,0,0,0
uuid-e29fa351ea98487bb448b4de666adbd4,An Attending Physician at the Hem Onc Fellowship Program shared that one of the major payers in Puerto Rico is restricting the use of Opdivo and requesting Keytruda use.,0, 8,-0.00106171,0,0,0,0,0,0,0
uuid-6efe34e56f0840d1a19d5820bfd60784,Need for data in those slow growing neuro endocrine tumors!,0, 8,0.0192749,0,0,0,0,0,0,0
uuid-e182679579144dc8a3e18ef351e57441,"Thoughts on combining PD-1 inhibitor therapy with PRRT, CAR-T or other such therapies?",0, 8,0.0931297,0,0,0,0,0,0,0
uuid-0b72a521b68b4140999b6ced3778c43d,"A High Disease Burden community MD shared that he recently had a lung cancer patient non-PD-L1 expressor.  Because activity is the same as with chemo, he prefers to use the least costly alternative.",0, 8,0.114111,0,0,0,0,0,0,0
uuid-12a77b1b47604920bbfc0d01538f20f8,Local HCP clinical practice influencer Loves the DTC advertising - makes it easier for me to explain the treatment option to patients.,0, 8,0.0421506,0,0,0,0,0,0,0
uuid-2426b16cfb934cdb8041a5b8115965ea,Need for more I/O trials in the breast cancer population!,0, 8,0.094152,0,0,0,0,0,0,0
uuid-a59d69591b444c96aa51a8d91d8bf4ee,A RTL commented how one of her patients with RCC on Inlyta is having mild signs of progression and is waiting to go on Opdivo.  Patient learned about it from his Urologist.,0, 7,0.249323,0,0,0,0,0,0,0
uuid-52fd870b05954fdaa30c218262a5db8d,A RTL commented that he has a H&N patient that recurred after RT+platin for locally advanced SCCHN and is waiting for Opdivo's approval.,0, 7,0.238341,0,0,0,0,0,0,0
uuid-639fb1cf723a4df7953a97ae79f627fe,LTL community oncologist with respect to testing  in PDL1 is very confusing because if and when she does test she is confused really what to do with it.  Gets more confusing with the more conferences she attends and reaches out for guidance answers are very different with whom she speaks with.  LTL was happy to find out that it PD1 expression seems less relevant in cHL.,0, 7,0.0319479,0,0,0,0,0,0,0
uuid-5b006935407f4d88bb6cb510daabcc6c,"LTL aware of Merck data in the transplant ineligible population.  We reviewed our data in the 039 trial. Has a patient that is transplant ineligible and going to use Nivo over pembro.  Since Nivo has more indications she wants to use the Nivo in her practice, views the agents as similar but prefers Nivo.",0, 7,0.15427,0,0,0,0,0,0,0
uuid-ca11aa9ea3414f3385771ef36edd0896,"Heard during an in-service given to several infusion nurses in a hospital setting:
-Before program, they were unclear of differences between IO and chemotherapy
-Order set for Opdivo/Yervoy includes a premedication with Decadron
-IO ordered to be given even when patients are still on higher doses of steroids
Education given about MOA, IMARs and anti-inflammatory treatment.",0, 8,0.066059,0,0,0,0,0,0,0
uuid-b8c888a43c2d490984ef33276b6ccf12,"A community TL stated that they use nivo in 'almost all' their RCC patients 2L.  'On occasion' if a patient tolerated a anti-angiogenic very well 1L they may consider using an anti-angiogenic 2L, but they have a very 'short leash' until going to nivo.",0, 9,0.183258,0,0,0,0,0,0,0
uuid-c38b7f81f1dd4752aa695ce5558d1ae0,"An HCP was considering nivo monotherapy for a first line melanoma patient.  When presented the data for Regimen, questioned why if Regimen had better efficacy than monotherapy it was category 2 in the guidelines while nivo monotherapy was category 1.",0, 10,0.184152,0,0,0,0,0,0,0
uuid-1ef95c99274d436f9d2508ad272f83eb,Director of Research at large community center commented that she was disgusted by the amount of advertising for Opdivo at ASCO; she attended several investigator meetings and a common theme was that BMS was wasting money on advertising when they could not advertise as much and reduce the price of the drug. She shared that the amount of advertising of Opdivo has negatively impacted Opdivo prescribing habits in their practice with physicians now choosing competitor agents,0, 6,0.0322523,0,0,0,0,0,0,0
uuid-13d7c9500ae04cfda23848c5203448d8,TL feels that PD-L1 testing is pointless for making treatment decisions because the data demonstrate that negative patients can respond. Knowing PD-L1 expression level is only helpful for trials that require positivity for enrollment.,0, 8,0.0694303,0,0,0,0,0,0,0
uuid-8ccc15ac05a44ae8a4eef8dc46a800f9,"TL commented that nivolumab is SOC for 2L RCC at their institution based on efficacy, tolerability, and patients demanding I-O treatment. RCC patients see the lung DTC marketing and ask for nivo treatment.",0, 8,0.196555,0,0,0,0,0,0,0
uuid-7678e938ca8c48ff914101f4bb22b249,Academic lung/H&N TL feels as though the biggest bang for the buck in SCCHN will be the PDL1 (-) and the HPV (+) group.  Although he is still wondering why the competition is FDA approved on response rates?  Very difficult from his perspective to have a conversation with patient around RR rather than survival.,0, 11,0.129212,0,0,0,0,0,0,0
uuid-022f679d0de24bc9a5291a3d477934fe,"Regional meeting TL stated "" PD-1, PD-L1 and CTLA4 are not the whole story with respect to the immune system, there is much more that we need to find out""",0, 8,-0.0594922,0,0,0,0,0,0,0
uuid-89f105c399c646779708eb9c2603a6de,"Regional meeting TL speaking on metastatic prostate cancer - slide of current clinical trials, "" I am wondering where nivolumab is in this setting""?",0, 8,0.0062879,0,0,0,0,0,0,0
uuid-49be5e6c24cb4457bf387fb314a1beec,"With regards to 026, Academic Lung/H&N TL said 026 is far from a negative trial, not sure why press is framing as such.  At the very least 026 is a non-inferiority trial with the results favoring a less toxic alternative.",0, 11,0.124323,0,0,0,0,0,0,0
uuid-b7e0fbd0f0ef420889445eed8acad568,A melanoma RTL stated that they will use nivolumab in patients with RA and possibly even some patients who have undergone solid organ transplant but would never consider using nivolumab in a patient with autoimmune colitis.,0, 9,0.107607,0,0,0,0,0,0,0
uuid-e7f07dd9f2db41da8864b4e2e9c92986,"Academic TL stated he is using Nivo for all of his 2L RCC patients. ?It's a no-brainier versus Everolimus and is probably better than Cabo, due to better tolerability.?",0, 9,0.13445,0,0,0,0,0,0,0
uuid-bab1d3b038724bc4a6e67f71de16b090,Regional GU TL commented that he thinks cabozatinib will probably get first line approval based on Cabosun data.,0, 7,0.102703,0,0,0,0,0,0,0
uuid-c74395caef14424185a34754dcbea8ed,"National H&N TL said during GR that in Checkmate 141, nivo and ic OS tracked during the first three months which was surprising to them.   They said the OS rate was similar to KN-012 and that PD-L1- patients ""derived little benefit"" from nivo.",0, 7,0.139837,0,0,0,0,0,0,0
uuid-6ef41235572c4bce88be83b03428883b,"A national H&N Tl told me that ""psuedoprogression is incredibly uncommon in SCCHN"" occurring at about 2%, and they would not continue treatment unless the patient has low tumor burden/HPV+/good PS.",0, 7,0.166959,0,0,0,0,0,0,0
uuid-0454e4ee1c1e4065b6592fd06da57e0c,"Academic TL stated he expects Cabo might be a better option for 1L RCC than the currently approved TKIs, TL will likely use Cabo in 1L once approved, and would still use Nivo for pretty much all his 2L patients.
TL is eager to see data from CA209-214 to see how that stacks up against 1L Cabo results.",0, 9,0.191399,0,0,0,0,0,0,0
uuid-9edff15ceee94255a622b9e10b5164f9,NTL shared opinion that the success of KN024 was in large part due to superior biomarker strategy by Merck and a lack of strategy by BMS in truly defining a patient population for 1L setting,0, 11,0.0444852,0,0,0,0,0,0,0
uuid-983ea4a7ea5447a39548f35791b66507,"A Melanoma/Lung RTL at an academic institution informed me that they his institution is starting to test all newly diagnosed NSCLC pts for PD-L1. They are using the ""Merck antibody"" and therefore (even down the road for 2nd line), ""Keytruda would be there logical choice/option"" for 2nd line, over Nivo or Atezo.  THis statement was based directly to the fact that they are using the ""Merck Antibody"" for PD-L1 testing.",0, 11,0.108568,0,0,0,0,0,0,0
uuid-c64077d54c8a43de89f320bf0cf05b30,"A RTL at an academic institution shared that due to NCCN guidelines now recommending PDL1 testing for NSCLC, there institution has added the Merck antibody to there sweet of testing that they do on all NSCLC pts.",0, 11,0.0665774,0,0,0,0,0,0,0
uuid-232d3221d10f4643bd6b5dcd709fe8d7,"A Regional GBM TL, when the topic of Checkmate 026 came up, she stated, ""I have seen the Checkmate 026 data, and I hope it doesn't cause BMS to lose interest in other smaller tumor types (ie, GBM).""",0, 11,0.07066,0,0,0,0,0,0,0
uuid-aa799a52a9a642a88f0d62fdef2888d3,A GU RTL commented that he thought the nivo plus cabo data in mUC presented at ESMO looked 'promising'  and we will see how it plays out going forward.,0, 11,0.123161,0,0,0,0,0,0,0
uuid-d286ff9e6a734e7aa1195c1556fc6948,"National H&N TL said during GR that biomarker data from KN-012 suggest PD-L1 status alone is not an informative biomarker for SCCHN.  It will need to be combined with information on TILs and IFNgamma.  Believes future studies will look at PD-L1/2 expression in tumor and immune cells, as well as IFNgamma gene signatures.",0, 7,0.039527,0,0,0,0,0,0,0
uuid-f3a92c5b7fd545e891ea7845da624ad7,"A community oncologist shared his preference for the use of Opdivo in 2L for RCC versus Cabozantinib. He stated: I rather use a drug with a different MOA than another TKI in 2L RCC. He further commented: It would make more sense to use Cabozantinib in 1L. When addressing the safety profile of Opdivo he stated he is comfortable managing Opdivo AEs given that he treats NSCLC patients with Opdivo, therefore he knows what to watch for and how to manage them.",0, 7,0.128456,0,0.322710454343,0,0,0,0,0
uuid-7e2a2a3b6af2493a909e015b56d3a0bb,"National H&N TL indicated during GR that KN-012 showed ""only a smattering of CRs"" and that one should remember the tail of the curve ""represents only 4 patients"".",0, 7,0.0685355,0,0,0,0,0,0,0
